"x"
4.82728700247472
6.09756386822702
6.46777887542771
5.65240518315513
6.89938559018406
7.60823030019484
7.68866044125297
7.98028007827701
6.72168134779171
6.40196678889069
6.37857044871292
4.87718251507751
5.47940813921
5.70764791989152
6.28217791769016
7.51707194108163
8.23938773087428
8.82825095565753
8.01623153009231
10.8471853798562
8.11254382808927
7.79037729596683
9.95628513365928
10.4852283815935
11.0216672453644
12.4314899274656
13.0094314005669
12.3918698650633
16.7239552927234
17.5755146779946
17.6146485194594
18.4064139915813
18.3033413128214
21.8009999230721
21.7380451804845
19.7763868410279
18.8560236344394
21.2121917428895
17.8711328771772
15.2864292391866
15.8715804873287
14.7646303790508
18.1768038633551
18.3206920798076
19.7994762632825
20.2130460053848
21.5012587961379
24.1775712687847
24.7431491062557
21.2999723263893
24.5724768758039
26.0869874493323
23.1153349306549
17.8898293400256
19.9540278944182
19.3979653765831
16.9535850555661
12.0568483539233
11.9762954758242
12.4217784129431
